month,date,ticker,type,ret_z,volz,why
1967-03,1967-03-30,KO,spike,2.8548774715790475,0.02267036784727929,|ret_z|>2.5; ; range_pct>95%
1967-04,1967-04-14,KO,spike,2.78396661892322,1.2944126934301963,|ret_z|>2.5; ; range_pct>95%
1967-04,1967-04-17,DIS,spike,2.7222797555539384,1.247746025567986,|ret_z|>2.5
1967-04,1967-04-24,IBM,,0.6822901427451805,2.0715057916889474,range_pct>95%
1967-04,1967-04-24,KO,,2.427229466089157,1.116180888337022,range_pct>95%
1967-04,1967-04-27,IBM,,2.449644430069226,-0.6897557462381758,range_pct>95%
1967-05,1967-05-01,KO,spike,2.6488225219040267,-0.24160413486019772,|ret_z|>2.5; ; range_pct>95%
1967-05,1967-05-02,KO,,-1.3749254575763639,0.645605972079906,range_pct>95%
1967-05,1967-05-09,IBM,volume_shock,-2.325411733329275,2.5996245833996876,volz>2.5; range_pct>95%
1967-05,1967-05-16,IBM,,1.4624409797048123,-0.5739791198859903,range_pct>95%
1967-05,1967-05-23,DIS,,-1.56078642014708,0.15055980838448363,range_pct>95%
1967-06,1967-06-01,IBM,,1.5453824317784286,0.5907541047793431,range_pct>95%
1967-06,1967-06-12,DIS,,1.337869085516902,1.246924745115476,range_pct>95%
1967-06,1967-06-14,IBM,volume_shock,1.0487684342417964,2.789216892368575,volz>2.5; range_pct>95%
1967-06,1967-06-16,DIS,volume_shock,-1.1946556170806617,2.888159016000119,volz>2.5
1967-07,1967-07-20,KO,volume_shock,-0.4303675123505333,2.6722287681555335,volz>2.5
1967-07,1967-07-21,DIS,spike,2.9254607509713533,1.4886231764613178,|ret_z|>2.5; ; range_pct>95%
1967-07,1967-07-24,DIS,,-2.2345630938837355,0.5499944531051038,range_pct>95%
1967-07,1967-07-25,DIS,,-2.1094730097991565,2.354672632802472,range_pct>95%
1967-08,1967-08-01,DIS,spike,3.2724406439938925,0.3596666505441344,|ret_z|>2.5; ; range_pct>95%
1967-08,1967-08-03,DIS,,-1.173990112635377,0.27150170002362334,range_pct>95%
1967-08,1967-08-24,KO,crash,-3.4027862540735887,1.21938161560098,|ret_z|>2.5; ; range_pct>95%
1967-08,1967-08-29,KO,,1.9498919027898987,0.7482477075511809,range_pct>95%
1967-09,1967-09-15,DIS,spike,3.0280089903770664,1.8792968214152752,|ret_z|>2.5; ; range_pct>95%
1967-09,1967-09-21,IBM,spike,4.91938630575173,1.8322131628675558,|ret_z|>2.5; ; range_pct>95%
1967-09,1967-09-25,KO,,2.0988532135031046,-1.3898593669963788,range_pct>95%
1967-09,1967-09-26,IBM,,-1.4522630320776984,-0.4558687234467671,range_pct>95%
1967-10,1967-10-05,IBM,spike,2.921222557383118,-0.21899462059244146,|ret_z|>2.5
1967-10,1967-10-11,IBM,,1.350106445308633,0.6677483566521606,range_pct>95%
1967-10,1967-10-13,KO,,-1.1836933100856322,0.570121058553483,range_pct>95%
1967-10,1967-10-19,DIS,volume_shock,-0.881416353710037,2.5278626919090947,volz>2.5
1967-10,1967-10-30,KO,spike,2.5741197659424584,1.1685675456976843,|ret_z|>2.5
1967-10,1967-10-31,DIS,,0.7218832732241454,1.6523641561500804,range_pct>95%
1967-11,1967-11-06,IBM,,-0.03372605980129443,1.4124517277870734,range_pct>95%
1967-11,1967-11-13,DIS,crash,-3.0621303434874654,1.6483546439121877,|ret_z|>2.5; ; range_pct>95%
1967-11,1967-11-15,IBM,,0.9499174590036961,1.8108684715934904,range_pct>95%
1967-11,1967-11-16,IBM,,1.8924284291123725,1.882657862711016,range_pct>95%
1967-11,1967-11-20,DIS,,-2.365362701581617,0.7754444438590095,range_pct>95%
1967-11,1967-11-20,KO,,-1.0005292061881736,0.6793234742561196,range_pct>95%
1967-11,1967-11-21,IBM,,2.1203509380243575,0.9528924894801776,range_pct>95%
1967-11,1967-11-22,KO,,0.5900358334242704,0.3640080497412603,range_pct>95%
1967-11,1967-11-24,KO,spike,3.3633645944859976,-0.08830612958167937,|ret_z|>2.5; ; range_pct>95%
1967-11,1967-11-28,DIS,spike,2.950339640688945,1.0033268477868023,|ret_z|>2.5; ; range_pct>95%
1967-11,1967-11-29,DIS,,2.20872024757096,1.1684275381965128,range_pct>95%
1967-12,1967-12-18,IBM,crash,-2.5070550301503243,0.1881239607550642,|ret_z|>2.5; ; range_pct>95%
1967-12,1967-12-18,KO,,-2.2381049382325062,-0.01382505387091392,range_pct>95%
1967-12,1967-12-29,KO,spike,2.774891972362472,0.627955732596523,|ret_z|>2.5; ; range_pct>95%
1968-01,1968-01-02,KO,volume_shock,-0.9233417183778511,2.6253227728520585,volz>2.5
1968-01,1968-01-03,IBM,,-1.1667206170329871,1.7081115657271042,range_pct>95%
1968-01,1968-01-23,IBM,,2.070713903878194,1.0761322401872897,range_pct>95%
1968-02,1968-02-08,DIS,,-1.7860017992554187,-0.4181759498410197,range_pct>95%
1968-02,1968-02-09,DIS,,-1.7788407199303506,2.357797306854628,range_pct>95%
1968-02,1968-02-09,KO,crash,-3.3711095501113375,1.9700869786450543,|ret_z|>2.5; ; range_pct>95%
1968-02,1968-02-13,DIS,,-1.2757746009167874,0.39813986619218134,range_pct>95%
1968-02,1968-02-23,DIS,crash,-2.5872011374920696,0.5486937164717708,|ret_z|>2.5; ; range_pct>95%
1968-03,1968-03-04,DIS,crash + volume_shock,-3.5954430614234645,2.8530221223316015,|ret_z|>2.5; volz>2.5; range_pct>95%
1968-03,1968-03-04,IBM,,-1.8833478208678862,1.5582144320049687,range_pct>95%
1968-03,1968-03-06,IBM,,2.380197598498366,1.580658282330378,range_pct>95%
1968-03,1968-03-13,KO,,2.0842339417217124,0.6746081038577076,range_pct>95%
1968-03,1968-03-15,IBM,,2.0014876673216695,1.2657721820395071,range_pct>95%
1968-03,1968-03-22,DIS,volume_shock,-2.270969377828152,2.635569836768745,volz>2.5
1968-03,1968-03-22,IBM,,0.7298878606539589,0.9873608511343136,range_pct>95%
1968-04,1968-04-01,KO,,1.752573345220406,2.027399611925876,range_pct>95%
1968-04,1968-04-03,DIS,,2.4306947899579594,1.1814475262661255,range_pct>95%
1968-04,1968-04-10,KO,spike,2.587034961324127,1.5273298604185737,|ret_z|>2.5; ; range_pct>95%
1968-04,1968-04-15,KO,,-0.6416810198192413,0.5493553222424512,range_pct>95%
1968-04,1968-04-23,KO,,2.3001704327684256,0.513120945103956,range_pct>95%
1968-05,1968-05-29,IBM,,2.0920094755052756,1.4441397027729348,range_pct>95%
1968-06,1968-06-03,IBM,spike,3.1128273482927544,1.6817059890115604,|ret_z|>2.5
1968-06,1968-06-06,KO,,2.2146409480313434,0.798432553360593,range_pct>95%
1968-06,1968-06-10,KO,,-2.2550469519243213,-0.13386136690812708,range_pct>95%
1968-06,1968-06-13,IBM,,-2.093479795401068,0.39377728449166166,range_pct>95%
1968-06,1968-06-17,IBM,,-2.033186142266597,-0.14724327078174002,range_pct>95%
1968-06,1968-06-24,IBM,,-2.0734625390153627,-1.771245985179837,range_pct>95%
1968-06,1968-06-28,DIS,crash,-2.7512604436782615,1.9649864221414641,|ret_z|>2.5; ; range_pct>95%
1968-07,1968-07-01,KO,volume_shock,-0.3447069659637331,2.5893057951976726,volz>2.5
1968-07,1968-07-08,KO,spike,3.07312114196414,0.6725762847938253,|ret_z|>2.5
1968-07,1968-07-11,KO,crash,-2.7962318878546166,0.5763344249280998,|ret_z|>2.5; ; range_pct>95%
1968-07,1968-07-22,IBM,,-0.6178925435929082,0.8577360765424396,range_pct>95%
1968-07,1968-07-25,IBM,,-1.5545992933063162,0.5938309513402865,range_pct>95%
1968-09,1968-09-30,KO,volume_shock,0.07664452567231718,2.72254194177227,volz>2.5
1968-10,1968-10-01,DIS,,0.6234015452624977,0.398403303800763,range_pct>95%
1968-10,1968-10-01,KO,volume_shock,1.0827813968697133,3.1180101332511327,volz>2.5
1968-10,1968-10-11,IBM,volume_shock,-1.0311039538972144,2.6894406179450625,volz>2.5
1968-10,1968-10-28,IBM,,-0.7129179847977253,2.026240923031973,range_pct>95%
1968-10,1968-10-31,KO,,-0.21459595977122034,0.3602643346871194,range_pct>95%
1968-11,1968-11-04,IBM,,1.8454711722972403,0.3246334678207688,range_pct>95%
1968-11,1968-11-21,DIS,,0.7376911192126723,1.4006115969224655,range_pct>95%
1968-11,1968-11-26,KO,,-0.06373996265911092,1.1738256358891996,range_pct>95%
1968-12,1968-12-03,DIS,volume_shock,1.7831131399157618,2.616908094962296,volz>2.5
1968-12,1968-12-05,KO,spike,3.3930199461173673,0.660808637133831,|ret_z|>2.5
1968-12,1968-12-06,KO,crash,-3.3042088933947724,0.5737111957091123,|ret_z|>2.5; ; range_pct>95%
1968-12,1968-12-12,DIS,,2.0370943215416877,0.6402214456604799,range_pct>95%
1968-12,1968-12-12,IBM,,-1.9096994300991614,0.011883216953118,range_pct>95%
1968-12,1968-12-13,DIS,spike,2.8074607836936596,1.0777378684041854,|ret_z|>2.5; ; range_pct>95%
1968-12,1968-12-17,KO,,-1.552233849357889,0.3779421563966703,range_pct>95%
1968-12,1968-12-20,IBM,,-1.0273016422803245,-0.7077989661922983,range_pct>95%
1968-12,1968-12-23,KO,,-1.7525751051176346,1.4317519826092093,range_pct>95%
1968-12,1968-12-30,IBM,volume_shock,-1.3899972831489382,2.8391391143385505,volz>2.5
1969-01,1969-01-06,DIS,,-2.0199267474487996,0.0809029995083161,range_pct>95%
1969-01,1969-01-07,DIS,,-1.8481064430085896,1.1570407487516294,range_pct>95%
1969-01,1969-01-07,KO,,-0.9537681016788294,0.8963141163272547,range_pct>95%
1969-01,1969-01-13,KO,,-1.4335581552718062,2.273675491409818,range_pct>95%
1969-01,1969-01-23,DIS,spike,3.532999657288883,1.997896128585508,|ret_z|>2.5; ; range_pct>95%
1969-02,1969-02-28,KO,,2.328376625110151,-0.041717453661284605,range_pct>95%
1969-03,1969-03-17,IBM,,1.7920067063682315,0.41372452742582055,range_pct>95%
1969-03,1969-03-20,KO,spike,2.573909154569354,0.2804200325903112,|ret_z|>2.5
1969-03,1969-03-27,DIS,,2.0490805402401335,0.725633123401642,range_pct>95%
1969-04,1969-04-01,KO,,1.664509879244713,0.22569258761388417,range_pct>95%
1969-04,1969-04-22,IBM,,1.5296486968339793,1.711353033589857,range_pct>95%
1969-04,1969-04-28,DIS,,-2.4733714827627913,0.2892736503217224,range_pct>95%
1969-04,1969-04-30,DIS,,1.6353292300415376,2.291515848797286,range_pct>95%
1969-05,1969-05-09,KO,,-1.8050852247678058,1.7614608767735145,range_pct>95%
1969-05,1969-05-12,DIS,,-1.2316685887279868,2.165220122257353,range_pct>95%
1969-05,1969-05-27,IBM,,-1.7214261887985773,-1.2642938178489365,range_pct>95%
1969-06,1969-06-05,DIS,,1.9695634283278547,1.6123183043988496,range_pct>95%
1969-06,1969-06-09,KO,,-1.6265504560547719,-0.40204359928409766,range_pct>95%
1969-06,1969-06-13,KO,volume_shock,-0.31573193932280047,3.369634503242942,volz>2.5
1969-06,1969-06-17,KO,,-1.045911610290468,-0.04437399767414358,range_pct>95%
1969-06,1969-06-20,IBM,,-0.7142657477508362,1.937433736521977,range_pct>95%
1969-06,1969-06-20,KO,crash,-3.7021848585364916,0.41141360553052925,|ret_z|>2.5; ; range_pct>95%
1969-06,1969-06-24,IBM,spike,3.3024448844660874,1.7866564582008488,|ret_z|>2.5; ; range_pct>95%
1969-06,1969-06-26,IBM,spike,2.7428890208743657,1.2817213271050343,|ret_z|>2.5; ; range_pct>95%
1969-07,1969-07-01,DIS,spike,2.7228453861482094,-1.8704325253796215,|ret_z|>2.5
1969-07,1969-07-02,IBM,spike,2.6756300100848307,1.1616936519374714,|ret_z|>2.5; ; range_pct>95%
1969-07,1969-07-03,IBM,,0.6683315918545297,1.5837509504975333,range_pct>95%
1969-07,1969-07-08,IBM,crash,-3.0376566015148168,1.696321344879915,|ret_z|>2.5; ; range_pct>95%
1969-07,1969-07-10,IBM,,-1.6865682452224946,0.25066271440820664,range_pct>95%
1969-07,1969-07-14,IBM,,-2.442718407827881,-0.220705768483744,range_pct>95%
1969-07,1969-07-28,DIS,crash + volume_shock,-3.0259902280203947,3.297432115904589,|ret_z|>2.5; volz>2.5; range_pct>95%
1969-07,1969-07-28,KO,crash,-2.8000511507910675,1.1882647447809507,|ret_z|>2.5; ; range_pct>95%
1969-07,1969-07-29,IBM,,0.00657180186588708,2.087026780632972,range_pct>95%
1969-08,1969-08-01,DIS,spike,3.111255081620049,0.28665646326378935,|ret_z|>2.5; ; range_pct>95%
1969-08,1969-08-05,DIS,spike,3.071795787794274,1.0031493197566852,|ret_z|>2.5; ; range_pct>95%
1969-09,1969-09-09,DIS,,1.1556738493919,0.4556900991332793,range_pct>95%
1969-09,1969-09-15,DIS,spike,3.649415846508968,1.0284941029646149,|ret_z|>2.5; ; range_pct>95%
1969-09,1969-09-16,DIS,,1.0317896287503499,1.6577657353499078,range_pct>95%
1969-09,1969-09-26,KO,,1.0011874972034733,1.492129765347125,range_pct>95%
1969-09,1969-09-29,KO,,-1.8532917734625989,0.9215063238812284,range_pct>95%
1969-10,1969-10-01,DIS,crash,-2.5101531484064257,0.8039735009411488,|ret_z|>2.5; ; range_pct>95%
1969-10,1969-10-02,DIS,,1.5768690079545686,1.95739529179611,range_pct>95%
1969-10,1969-10-13,DIS,spike,3.100211072129683,1.0349095404127515,|ret_z|>2.5; ; range_pct>95%
1969-10,1969-10-14,DIS,,-1.1644179426535959,1.5451778518872585,range_pct>95%
1969-10,1969-10-20,KO,,-0.9171688861809109,2.3191199846523856,range_pct>95%
1969-10,1969-10-31,KO,spike,3.1989462048490513,0.025378602837154204,|ret_z|>2.5; ; range_pct>95%
1969-11,1969-11-12,KO,crash,-2.6081163300913786,-0.27304493028347304,|ret_z|>2.5; ; range_pct>95%
1969-11,1969-11-25,DIS,,1.7517176243477954,0.7604150561016118,range_pct>95%
1969-12,1969-12-18,IBM,spike,2.548389599310432,1.6885188334201116,|ret_z|>2.5; ; range_pct>95%
1969-12,1969-12-23,IBM,,-2.431513355893965,1.165565739620357,range_pct>95%
1970-01,1970-01-13,DIS,,1.7316180940406711,0.6504233005100833,range_pct>95%
1970-01,1970-01-13,IBM,,1.6277466698936296,1.091112375466262,range_pct>95%
1970-01,1970-01-14,DIS,,1.9567512024303966,2.173991798878771,range_pct>95%
1970-01,1970-01-16,DIS,,-0.8501955474207112,1.1384210612128989,range_pct>95%
1970-01,1970-01-16,IBM,crash,-2.9420206559603197,2.0680225867479782,|ret_z|>2.5; ; range_pct>95%
1970-01,1970-01-19,IBM,crash,-4.194221029746006,0.7868720316170437,|ret_z|>2.5
1970-01,1970-01-20,IBM,,1.416920026824598,2.2399289444749257,range_pct>95%
1970-01,1970-01-29,IBM,,-0.5130237890294349,1.0930229779073743,range_pct>95%
1970-01,1970-01-30,IBM,,-0.6810933610934846,-0.948452051689836,range_pct>95%
1970-01,1970-01-30,KO,crash,-2.6961510402042803,-0.49256410544361817,|ret_z|>2.5; ; range_pct>95%
1970-02,1970-02-02,KO,,0.5812745801596707,1.6585592288522435,range_pct>95%
1970-02,1970-02-03,KO,spike,2.6220980133139253,0.8001447636274593,|ret_z|>2.5; ; range_pct>95%
1970-02,1970-02-25,IBM,,0.10048329793904807,1.6885340837831067,range_pct>95%
1970-03,1970-03-09,DIS,,-1.576851247844539,1.4748055885536413,range_pct>95%
1970-03,1970-03-16,KO,,-1.2952456983437044,1.415648959604138,range_pct>95%
1970-04,1970-04-08,KO,,-1.38566673152677,1.3039147376942097,range_pct>95%
1970-04,1970-04-10,IBM,volume_shock,1.3285170387890828,2.500126799651022,volz>2.5; range_pct>95%
1970-04,1970-04-14,KO,volume_shock,-0.29653771140549245,2.976894345838595,volz>2.5
1970-04,1970-04-15,KO,,1.6120470540240255,0.3565849985849865,range_pct>95%
1970-04,1970-04-21,DIS,,-0.8403943152806977,0.357193241337841,range_pct>95%
1970-04,1970-04-27,DIS,,-2.2774613754922903,1.6399255117470488,range_pct>95%
1970-04,1970-04-27,IBM,,-1.7972357713265372,2.151883538560825,range_pct>95%
1970-04,1970-04-28,DIS,,1.1561480638951864,1.6912574498886517,range_pct>95%
1970-04,1970-04-28,IBM,crash,-2.6622947811456137,2.1616350982397696,|ret_z|>2.5; ; range_pct>95%
1970-04,1970-04-29,DIS,spike,3.8727668662117085,1.7632133080632197,|ret_z|>2.5; ; range_pct>95%
1970-04,1970-04-29,IBM,spike,2.6424691169063776,1.896389083369082,|ret_z|>2.5; ; range_pct>95%
1970-04,1970-04-29,KO,,2.022347936999142,1.0113587497177936,range_pct>95%
1970-05,1970-05-04,DIS,crash,-2.887668083590268,1.275453639349178,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-04,IBM,crash,-3.0005509580674232,1.3358523691060087,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-04,KO,,-1.9456111791121267,0.48631132021726964,range_pct>95%
1970-05,1970-05-05,DIS,volume_shock,-1.657062013155171,2.6277793788697767,volz>2.5; range_pct>95%
1970-05,1970-05-05,KO,crash,-2.853697342844659,1.279029237792092,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-06,DIS,spike,2.726598626296569,1.831118656610822,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-06,IBM,,1.270071823726777,1.0431537662482373,range_pct>95%
1970-05,1970-05-06,KO,,1.495371410496006,0.9376879061625502,range_pct>95%
1970-05,1970-05-12,DIS,,0.004344382482568496,1.1394464277188712,range_pct>95%
1970-05,1970-05-14,IBM,,-1.3515982025202637,0.980026230980192,range_pct>95%
1970-05,1970-05-15,KO,,0.6145593306194228,0.5527830156929329,range_pct>95%
1970-05,1970-05-20,KO,crash,-3.107502545824382,0.5937378853835461,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-22,KO,,1.4972715898507427,0.7616876155279184,range_pct>95%
1970-05,1970-05-26,DIS,,-1.3381172597377466,1.6553115102510159,range_pct>95%
1970-05,1970-05-27,DIS,spike,3.0457299575034744,0.7260414734082382,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-27,IBM,spike,4.005302953350816,0.8441242209341216,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-27,KO,spike,4.053979407719667,0.5877347221970113,|ret_z|>2.5; ; range_pct>95%
1970-05,1970-05-29,DIS,,0.95910007711759,0.9004595274952697,range_pct>95%
1970-05,1970-05-29,IBM,,2.211933090555135,0.6739971208838118,range_pct>95%
1970-06,1970-06-01,KO,spike,3.019033482277546,-0.3540208619025256,|ret_z|>2.5; ; range_pct>95%
1970-06,1970-06-16,KO,spike,2.7054305658944116,-0.6528092755248988,|ret_z|>2.5; ; range_pct>95%
1970-06,1970-06-23,IBM,,-1.7555276756610714,-0.8206380842279962,range_pct>95%
1970-07,1970-07-08,DIS,spike,3.188780464753558,1.0992964388515711,|ret_z|>2.5; ; range_pct>95%
1970-08,1970-08-13,IBM,volume_shock,-1.407442919709579,2.8326455371565045,volz>2.5; range_pct>95%
1970-08,1970-08-25,DIS,,1.6297858922462545,1.0678687220555814,range_pct>95%
1970-09,1970-09-04,KO,,-1.1990889413042223,-0.10064495599787453,range_pct>95%
1970-10,1970-10-06,KO,spike,3.338861493401831,2.165222217142125,|ret_z|>2.5; ; range_pct>95%
1970-11,1970-11-09,DIS,volume_shock,1.6270375395355512,2.586961725061465,volz>2.5
1970-11,1970-11-11,KO,,-0.3810097642666397,1.7208008835434392,range_pct>95%
1970-11,1970-11-12,DIS,,-2.3144953784278157,0.6764599488485612,range_pct>95%
1970-11,1970-11-20,DIS,,1.8835885238731327,1.3865737614510205,range_pct>95%
1970-11,1970-11-27,IBM,,2.1722864427338417,1.630174941668514,range_pct>95%
1970-12,1970-12-08,KO,volume_shock,0.7159135936135661,2.674044760237051,volz>2.5
1970-12,1970-12-23,DIS,volume_shock,-0.4014045535140407,3.080023354564277,volz>2.5
1971-01,1971-01-07,KO,spike,2.6068182572972836,0.30947268215441176,|ret_z|>2.5; ; range_pct>95%
1971-01,1971-01-29,IBM,,2.2997352917644656,0.08943063067927401,range_pct>95%
1971-02,1971-02-05,IBM,,1.6255723310501946,0.506982466824103,range_pct>95%
1971-02,1971-02-08,IBM,,1.0386766138128432,-0.05158959779213564,range_pct>95%
1971-02,1971-02-17,KO,,-1.913253244779561,-0.2593083847634591,range_pct>95%
1971-02,1971-02-18,IBM,,-2.2771921022075454,0.6778254517866455,range_pct>95%
1971-03,1971-03-01,DIS,,2.3842114103853995,-0.0034564575449310708,range_pct>95%
1971-03,1971-03-02,DIS,,2.2379849280821276,1.5387609606071235,range_pct>95%
1971-03,1971-03-04,KO,,2.009140622344755,-0.3189638626894645,range_pct>95%
1971-03,1971-03-05,DIS,,0.351774877111698,0.3645022074077922,range_pct>95%
1971-03,1971-03-09,DIS,,1.795995689695097,0.6948823365296701,range_pct>95%
1971-03,1971-03-11,DIS,crash,-2.6514049470641248,0.9147769469460766,|ret_z|>2.5; ; range_pct>95%
1971-03,1971-03-15,IBM,,2.4299332252202497,0.8028728722443832,range_pct>95%
1971-03,1971-03-22,DIS,,-1.6717411794702923,-1.10991064260027,range_pct>95%
1971-03,1971-03-22,KO,,-0.7729650657386372,0.504272305921418,range_pct>95%
1971-04,1971-04-08,KO,spike,2.891688507022248,-0.3195021782310769,|ret_z|>2.5; ; range_pct>95%
1971-04,1971-04-12,KO,spike,3.4647132778548317,1.0303151498060175,|ret_z|>2.5; ; range_pct>95%
1971-04,1971-04-13,KO,crash,-2.966589822998203,1.7710225590123074,|ret_z|>2.5; ; range_pct>95%
1971-04,1971-04-16,IBM,volume_shock,-1.502981830096194,3.5056446712893066,volz>2.5
1971-04,1971-04-22,KO,,-1.305875320606944,1.0318899753122912,range_pct>95%
1971-04,1971-04-26,DIS,spike,2.51102446870042,1.438323656554498,|ret_z|>2.5
1971-04,1971-04-27,DIS,crash + volume_shock,-4.295604358494716,2.9757826068476714,|ret_z|>2.5; volz>2.5; range_pct>95%
1971-04,1971-04-28,DIS,spike,2.555074100325255,1.2929479201008225,|ret_z|>2.5
1971-05,1971-05-14,DIS,,-1.1367626595127034,-0.39675823440693786,range_pct>95%
1971-05,1971-05-17,IBM,,-0.4815615232559537,0.492457829176193,range_pct>95%
1971-05,1971-05-17,KO,crash,-2.545442494964858,-1.036649145632454,|ret_z|>2.5; ; range_pct>95%
1971-05,1971-05-20,IBM,,1.958579354859723,0.4204043885144212,range_pct>95%
1971-05,1971-05-28,IBM,volume_shock,-2.331033082857035,2.762512196896118,volz>2.5; range_pct>95%
1971-06,1971-06-03,IBM,volume_shock,-1.701084206362603,2.91889717476423,volz>2.5
1971-06,1971-06-08,IBM,,-1.602635137276741,1.0453093336647985,range_pct>95%
1971-06,1971-06-09,IBM,,2.0667810885713456,2.1565741734376638,range_pct>95%
1971-06,1971-06-18,KO,,-2.4436854911398167,-0.6012540418689014,range_pct>95%
1971-07,1971-07-13,DIS,crash,-2.537858734741988,1.1221539875727182,|ret_z|>2.5; ; range_pct>95%
1971-07,1971-07-13,IBM,crash + volume_shock,-3.54082852598134,3.204566994901111,|ret_z|>2.5; volz>2.5; range_pct>95%
1971-07,1971-07-14,DIS,,1.636710757245308,1.23751325604021,range_pct>95%
1971-07,1971-07-14,IBM,volume_shock,-0.3527517747894977,3.0412737800635736,volz>2.5
1971-07,1971-07-14,KO,volume_shock,-1.4511654879650344,2.8697745655310816,volz>2.5; range_pct>95%
1971-07,1971-07-16,IBM,,-0.8235185552390182,1.2927246851328598,range_pct>95%
1971-07,1971-07-28,IBM,,2.2867941186530447,0.9954338709279428,range_pct>95%
1971-08,1971-08-16,DIS,spike,3.0320476710448365,1.4099771423830423,|ret_z|>2.5; ; range_pct>95%
1971-08,1971-08-16,IBM,spike,4.444022364784142,2.4963135641422487,|ret_z|>2.5
1971-08,1971-08-16,KO,volume_shock,1.8641209582951757,2.9699133072221255,volz>2.5; range_pct>95%
1971-08,1971-08-17,KO,,-1.9133674796551903,1.633246774186585,range_pct>95%
1971-08,1971-08-20,KO,spike,2.5441735866125814,1.6061419703510444,|ret_z|>2.5; ; range_pct>95%
